age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
27,42459.98,525,84120.25,1,5.0,3635.49,45,manual_review
41,60038.11,704,78682.83,2,14.6,4998.27,87,approved
29,61780.38,735,273285.72,2,6.6,5242.97,73,approved
65,161113.95,676,547459.01,2,24.6,13977.7,77,approved
61,185925.9,814,628198.02,1,17.3,15205.84,91,approved
32,115998.8,607,377350.16,0,9.3,9302.77,48,manual_review
41,70397.94,711,174488.47,0,14.9,6078.24,66,approved
42,170660.63,647,315418.95,1,12.5,13531.99,61,approved
39,47794.2,372,60373.03,0,8.2,4137.27,20,approved
63,184035.52,815,387891.66,3,38.1,15080.29,100,approved
50,56298.87,788,147477.79,3,25.5,4474.94,79,approved
53,172240.5,748,285535.55,0,26.7,14012.14,73,approved
24,49098.24,788,95947.1,1,3.4,4250.94,96,approved
39,109504.15,755,519701.05,2,13.6,9429.94,78,approved
50,54083.81,686,135218.96,3,8.6,4695.03,56,approved
55,195933.78,751,752711.5,3,28.2,15671.59,59,approved
38,115121.31,813,328289.3,4,16.9,9282.39,75,approved
65,184092.18,725,299127.08,4,30.6,15000.26,58,approved
65,47880.19,768,88084.23,2,13.8,3854.32,82,approved
55,196759.88,761,923123.41,0,17.1,16113.36,77,approved
51,130143.61,836,470671.41,0,20.8,10638.73,85,approved
24,77618.8,842,338763.2,2,4.4,6284.64,95,approved
48,95481.78,735,259299.54,0,22.2,8053.26,83,approved
26,31988.67,757,49901.09,3,6.4,2629.94,59,approved
27,43793.56,752,236012.55,0,6.8,3497.36,100,approved
32,51573.95,741,94544.05,1,10.3,4213.45,86,approved
33,42245.56,630,79400.06,1,10.9,3565.7,51,approved
54,46389.31,678,183236.02,1,20.0,3971.58,63,approved
31,65725.41,699,97162.75,2,5.7,5495.18,63,approved
65,46730.2,671,131620.03,0,28.7,3746.17,63,manual_review
61,135539.44,821,595902.11,3,19.2,11329.63,89,approved
38,84399.09,795,348609.15,0,13.7,7109.05,93,approved
33,57904.33,312,77953.42,0,4.1,5002.66,0,manual_review
31,47690.57,720,94489.57,1,10.8,3992.23,67,approved
37,128563.53,744,461212.29,5,13.3,11169.13,52,approved
63,137579.34,764,231532.4,2,16.0,11379.8,78,approved
31,33308.86,478,29293.72,0,9.9,2704.84,38,manual_review
41,60802.67,801,318562.17,1,23.0,4988.66,84,approved
62,102808.65,807,531360.5,2,16.3,8567.36,85,approved
36,48759.29,591,104245.57,2,8.5,4025.03,69,approved
36,83554.45,736,241054.58,1,7.7,7197.3,100,approved
28,28949.17,384,67826.04,1,8.4,2491.3,17,rejected
37,183054.66,710,642471.22,1,11.6,14915.72,79,manual_review
37,56937.98,344,54883.78,1,7.1,4571.47,13,manual_review
42,60783.07,594,183649.0,3,7.7,5172.77,58,approved
23,41567.58,658,81764.44,0,3.6,3417.57,66,manual_review
22,50085.17,753,154351.59,3,2.7,4225.65,73,approved
44,54533.39,841,117437.57,1,26.0,4765.87,95,approved
40,195335.45,681,729413.25,2,12.9,15927.02,70,approved
34,37763.72,809,167958.05,2,2.9,3221.64,87,manual_review
23,71392.16,777,280163.83,2,5.0,5743.14,92,approved
37,30395.01,729,64702.78,1,8.5,2634.13,94,approved
58,59223.65,823,261647.19,1,20.1,4875.08,99,approved
54,78606.17,689,174387.45,1,32.1,6577.48,62,approved
63,194711.12,681,712560.32,4,15.2,16369.13,77,approved
24,40685.37,765,213953.09,2,2.5,3538.68,89,approved
45,105568.52,719,424192.93,2,11.2,8670.13,87,approved
37,136990.55,702,313832.69,1,12.5,11567.76,89,approved
42,73129.33,717,212582.51,1,19.1,6054.16,84,approved
60,119839.23,772,348085.35,2,20.9,9615.61,89,approved
30,84859.23,677,202795.16,2,9.6,6748.2,65,approved
60,160888.5,834,855129.37,3,7.8,14059.59,90,approved
34,148569.89,824,692638.14,3,14.5,12999.24,80,approved
55,58716.35,774,225513.41,2,29.3,4922.8,85,approved
22,41356.03,795,114643.8,2,1.9,3448.45,100,approved
45,179154.41,826,365092.52,0,14.8,15399.83,87,approved
32,131804.84,337,183840.36,0,6.5,11353.7,10,manual_review
53,60503.76,755,204284.67,2,22.2,5060.11,69,approved
29,33022.09,612,45908.24,3,9.5,2752.36,65,approved
50,129400.16,841,178918.65,1,32.0,10752.58,88,approved
65,192559.67,786,432413.98,2,22.8,16758.41,89,approved
45,110785.97,671,627827.8,3,15.5,9418.84,66,approved
65,133713.21,775,251152.15,1,22.7,11483.37,98,approved
29,26479.38,693,70669.06,1,8.1,2144.6,63,approved
28,39961.11,728,128889.15,0,4.2,3431.31,73,manual_review
54,56877.55,703,120440.19,2,18.9,4964.97,80,approved
49,183883.4,651,450635.71,4,5.2,15549.54,62,manual_review
22,33569.09,795,157591.15,2,2.3,2926.18,86,approved
30,49758.43,796,191054.73,2,10.0,4046.75,86,approved
52,46183.36,617,62752.62,1,33.8,3798.33,47,manual_review
23,25187.11,602,107795.18,0,3.4,2053.75,57,manual_review
59,64994.46,602,107258.46,1,18.1,5241.87,51,manual_review
51,47865.38,812,103883.57,0,12.0,3837.1,89,approved
32,34449.07,420,87913.8,1,6.9,2984.7,19,approved
42,91474.51,810,239465.21,1,19.4,7631.49,91,approved
42,140706.97,819,742438.51,1,15.0,11582.21,100,approved
58,69234.93,747,285276.46,0,25.1,5602.08,80,approved
41,134401.28,815,431885.4,0,16.8,10965.22,82,approved
47,76067.86,725,224544.05,3,17.0,6461.57,65,approved
35,39757.12,842,72447.31,0,8.8,3451.49,100,approved
36,130103.02,784,455197.42,2,10.1,11215.21,95,approved
55,97226.78,673,189322.13,2,27.6,7806.37,79,approved
35,71402.01,829,320240.01,1,9.5,6195.95,99,approved
46,63944.3,755,120296.62,1,9.8,5337.69,77,approved
56,55356.62,697,174874.31,3,20.0,4796.51,78,approved
57,149287.7,788,589870.8,0,30.5,12377.22,86,approved
37,172220.94,848,755248.92,0,13.4,14976.95,93,approved
50,55693.76,843,179526.25,4,23.4,4484.89,78,approved
56,134111.07,787,408659.2,3,24.9,11696.15,68,approved
51,104356.43,670,313322.63,3,23.9,8748.05,49,manual_review
51,149960.36,771,606199.54,2,24.0,12423.38,88,approved
35,76792.49,693,131718.67,0,9.6,6210.91,83,approved
41,64464.05,728,264057.9,2,11.6,5370.42,83,approved
38,78917.14,827,245777.23,0,6.0,6599.35,92,approved
22,27436.69,693,96765.3,0,3.4,2387.6,69,manual_review
57,118890.74,830,528270.25,4,31.6,10263.66,92,approved
38,182951.61,803,372300.24,0,14.9,15358.05,90,approved
37,95228.33,778,386183.22,1,11.6,8329.21,73,approved
43,77127.5,679,322291.06,1,14.7,6171.66,80,approved
52,65567.16,820,287694.3,2,12.2,5517.62,89,manual_review
59,140895.54,792,538693.88,2,14.0,12244.46,81,approved
38,145071.51,768,260002.62,3,18.7,12262.93,59,approved
58,72712.3,823,374194.42,1,15.5,5793.85,100,approved
64,118413.23,774,459602.7,0,16.4,9879.19,71,approved
60,139196.01,695,319998.69,3,31.9,12046.65,62,approved
45,53113.86,584,59249.38,2,17.7,4561.93,44,approved
43,30370.18,629,112810.17,2,14.1,2454.65,59,approved
59,63675.67,709,157372.06,0,20.6,5564.35,58,approved
29,59063.42,668,121571.25,2,4.2,4976.32,67,manual_review
26,74574.43,628,119390.86,1,4.1,6377.06,79,approved
24,30751.69,630,104066.04,1,5.2,2573.52,61,manual_review
64,198927.79,782,1148622.82,3,30.3,17167.59,80,approved
32,51800.82,686,172881.59,2,5.9,4461.67,73,approved
28,55584.84,599,76095.61,0,6.0,4788.53,32,manual_review
58,139248.8,677,296113.38,0,29.5,12129.27,82,approved
38,74277.16,790,412404.64,1,12.5,6415.94,100,approved
30,26184.46,734,79549.98,1,5.1,2151.78,73,approved
40,59095.92,829,142697.02,1,8.0,4910.88,94,approved
35,46501.85,389,87333.09,1,5.9,3950.18,32,rejected
28,30007.48,730,46314.71,2,5.1,2414.42,69,approved
50,165362.35,804,792893.02,2,22.7,14171.47,93,approved
27,59485.92,732,109147.67,2,3.5,4903.66,73,approved
40,173926.96,652,276895.77,0,5.5,14020.41,45,approved
54,46488.23,759,141161.22,0,27.6,3885.31,95,approved
34,41851.2,667,69152.6,0,7.2,3373.86,67,manual_review
36,77148.84,844,197022.93,2,10.3,6700.62,95,approved
30,84483.87,719,178361.04,2,4.7,7197.81,61,approved
25,83076.53,729,180978.95,2,3.4,6755.9,65,approved
62,133851.9,742,239202.07,1,14.1,11486.57,68,approved
64,85812.39,783,263510.35,3,22.2,7208.4,83,approved
49,160872.39,843,310340.99,0,30.6,12787.64,100,approved
54,47281.44,763,184121.67,2,29.8,3937.07,78,approved
30,44605.36,605,67382.52,2,7.4,3678.12,60,manual_review
62,139341.89,764,380571.25,0,17.3,11421.39,84,approved
38,43128.71,680,129563.29,0,6.6,3486.22,69,approved
44,62764.64,379,111662.69,2,14.4,5348.93,23,manual_review
25,43395.32,678,205590.69,3,5.3,3709.97,66,manual_review
61,53975.68,711,139887.41,1,28.3,4495.35,77,approved
50,177407.54,725,349027.03,2,8.8,15487.27,74,approved
29,78800.13,805,142784.21,2,7.3,6354.91,82,approved
54,53921.08,778,231644.96,1,20.1,4269.23,95,approved
65,123306.93,766,400577.56,3,30.3,10344.07,73,approved
52,160360.71,812,360257.12,1,31.9,13360.96,81,approved
30,53060.12,699,124858.23,1,5.2,4458.29,73,approved
33,29370.29,675,106709.38,0,6.0,2493.3,59,manual_review
40,135082.75,587,194273.36,0,20.5,11061.51,75,approved
40,61297.12,727,152298.8,0,8.8,4887.66,86,approved
23,41453.14,789,214705.98,1,3.7,3301.81,92,manual_review
34,147463.32,847,744949.5,1,9.6,12821.7,100,approved
48,136363.41,835,667231.01,3,14.9,11373.56,94,approved
41,50830.01,680,184194.61,0,11.4,4159.01,72,approved
49,77557.54,765,250614.78,1,28.5,6460.68,75,approved
45,82923.35,765,170613.79,1,19.7,6962.49,97,approved
38,78655.6,629,78984.77,3,3.6,6764.68,48,approved
64,177739.23,847,325101.94,5,17.4,14493.75,78,approved
29,46756.4,680,144210.56,3,5.5,3884.66,45,approved
46,52867.57,792,100984.46,1,12.6,4571.3,67,approved
37,81665.73,679,115781.09,1,6.8,6530.0,54,approved
59,48804.83,683,188365.84,4,24.7,4061.19,80,approved
34,45001.05,670,139639.11,2,8.2,3734.58,74,approved
54,198128.09,712,568336.89,4,20.8,15693.03,62,approved
40,64752.47,680,255532.72,1,13.9,5649.55,75,approved
58,82771.11,803,175525.28,1,10.8,7232.47,97,approved
30,51860.89,842,270848.45,3,9.1,4498.6,74,approved
54,199870.79,786,790627.19,1,13.1,16671.03,98,approved
35,41395.6,656,155208.25,2,9.7,3531.82,80,approved
52,120097.18,807,440069.7,1,21.1,9970.22,100,approved
51,89085.79,645,172713.21,4,20.6,7420.47,66,approved
34,51717.44,735,131713.14,2,6.6,4315.94,82,manual_review
32,79688.98,806,313127.1,3,9.1,6767.98,82,approved
51,92179.81,701,292258.73,2,22.3,7318.79,50,manual_review
63,49089.27,798,172434.58,1,18.0,4292.97,86,approved
51,134074.04,753,612414.33,2,14.3,11545.37,81,approved
36,169376.05,711,539127.34,4,16.7,13758.8,74,approved
63,142671.81,793,303462.68,1,15.5,11386.78,100,approved
44,57045.69,785,255277.37,2,21.6,4839.66,79,approved
51,62105.46,767,154088.12,3,16.7,5289.02,80,approved
62,68174.25,814,246542.45,1,13.9,5557.7,100,approved
39,68791.79,731,259319.59,3,12.6,5824.45,76,approved
64,105212.74,782,382396.95,0,23.3,9116.88,93,approved
35,101345.23,762,291618.96,1,12.4,8813.78,82,approved
34,67329.43,583,171278.54,0,8.0,5637.12,59,manual_review
63,74116.45,766,481154.06,4,7.0,6252.24,78,manual_review
22,25550.02,617,42164.63,0,3.7,2045.72,36,approved
28,70331.39,727,96672.76,0,7.8,5673.0,72,approved
46,58516.76,837,169621.25,0,14.6,4904.13,94,approved
51,100301.04,830,269544.26,2,16.8,8468.8,96,approved
47,72311.94,678,194246.55,0,11.7,5989.59,77,approved
61,93570.34,829,371234.97,1,14.4,7804.64,88,approved
39,72633.97,774,285911.43,2,13.6,6104.61,76,approved
44,163630.95,696,497632.58,2,18.0,13592.1,86,approved
50,102144.67,813,296735.25,2,29.0,8293.12,87,approved
59,191016.65,753,708632.94,3,7.3,15373.54,53,approved
54,175330.46,841,410532.03,1,19.8,14829.98,100,approved
26,47256.2,540,118530.86,0,4.1,4038.83,20,manual_review
24,54184.09,765,171319.88,1,4.9,4713.23,98,approved
26,45228.79,730,79347.35,2,4.1,3877.76,79,approved
52,76130.37,641,176412.97,3,29.2,6515.84,53,approved
40,84152.04,746,119443.3,2,17.3,6987.85,79,approved
38,198288.63,849,574947.93,0,11.3,16000.44,100,approved
64,97743.7,727,266295.96,2,17.8,7849.19,86,approved
61,195596.83,834,934735.3,1,22.2,16771.61,100,approved
59,76663.44,709,240335.48,3,30.1,6678.55,58,approved
60,119488.29,762,344884.63,3,35.9,10274.41,62,approved
24,57606.81,689,217335.12,1,2.9,4575.55,89,approved
28,31779.82,629,97176.73,2,3.4,2631.36,63,approved
49,191802.37,753,510283.64,4,20.3,16184.74,80,approved
31,76260.19,663,167798.98,1,6.7,6089.48,49,approved
27,59612.77,672,100438.31,0,4.0,4865.34,80,approved
36,61143.59,398,145437.19,2,9.3,4962.27,21,manual_review
47,181837.53,746,535217.66,1,16.0,14502.76,75,approved
45,141581.35,814,271529.41,0,22.8,11948.28,90,approved
57,190742.58,722,611200.93,1,23.0,16052.38,75,approved
36,64394.39,802,134442.57,0,7.1,5300.99,83,approved
56,184198.37,671,552601.97,1,38.0,15340.33,73,approved
51,106525.99,780,585474.99,1,27.5,9055.11,84,approved
30,63717.64,846,299418.08,3,9.6,5420.79,86,approved
37,75688.08,786,190657.56,2,8.1,6447.02,91,approved
45,56773.41,796,212478.95,1,12.5,4874.08,96,approved
46,151599.32,444,202515.54,1,9.3,12270.5,29,approved
60,60881.73,591,154047.53,2,3.5,5037.47,55,approved
45,73797.66,779,163996.58,1,15.3,6451.68,77,approved
56,173616.69,697,476692.17,0,36.7,14706.77,71,approved
39,48598.65,740,124626.17,2,15.5,4098.61,89,approved
59,79949.92,838,285426.96,1,25.4,6374.55,87,approved
31,106476.3,771,358960.77,1,5.8,8749.46,80,approved
46,107327.97,809,181993.95,1,17.6,8747.99,74,approved
47,151935.12,778,700577.91,0,28.0,13149.37,73,approved
43,61847.58,811,106160.15,1,7.2,5296.68,89,approved
45,179422.34,844,570997.73,2,15.8,15514.21,77,approved
49,108776.56,738,383329.09,2,26.9,9202.78,78,approved
63,82502.31,798,160343.64,1,30.4,6536.64,100,approved
46,113423.47,798,639965.86,0,18.8,9713.87,100,approved
59,87951.91,797,159584.56,3,33.6,7476.62,65,approved
64,83790.17,817,218438.39,1,21.8,6928.89,87,approved
58,169730.21,781,259561.91,2,20.2,13977.89,68,approved
38,67238.76,758,128980.46,1,8.8,5641.62,96,approved
27,35439.05,630,78263.16,0,8.1,3052.27,64,manual_review
54,137414.75,793,363540.74,1,16.9,11670.07,100,approved
31,46646.62,768,100158.02,3,4.4,4051.53,84,approved
52,134312.82,796,325828.95,3,11.5,11700.94,77,approved
57,89289.77,834,482476.32,1,25.8,7660.94,100,approved
31,61008.13,649,156836.53,1,13.0,5303.72,90,approved
57,183884.93,809,834722.81,1,34.6,15834.16,78,approved
62,71230.38,397,95636.51,1,31.1,5926.44,0,manual_review
33,83170.65,817,410661.1,0,8.8,6993.75,90,approved
36,64537.52,599,112503.57,0,12.5,5198.73,47,approved
24,28352.17,617,25403.34,3,2.7,2386.45,72,manual_review
26,28184.09,667,58221.55,0,6.1,2302.43,64,approved
40,72238.28,414,124261.0,0,19.1,5898.68,23,approved
22,41830.61,582,107349.75,0,1.6,3618.67,51,manual_review
38,169303.24,759,701638.39,4,12.6,14780.29,75,approved
39,77945.93,721,307783.73,4,12.7,6585.86,47,approved
30,69952.78,826,172185.65,0,4.3,5924.69,100,approved
40,110871.65,782,228261.59,1,13.0,9141.63,92,approved
53,94156.59,826,241324.76,0,26.8,7958.8,90,approved
32,81442.9,716,137105.73,5,4.8,6555.99,75,approved
22,41565.38,422,135044.99,0,3.1,3393.36,39,approved
36,94690.37,698,312984.36,2,17.8,8195.82,62,approved
36,61617.35,839,217965.43,3,11.3,5088.35,84,approved
26,71649.5,747,312787.48,1,1.4,5871.42,70,approved
28,29577.4,592,55817.25,1,7.5,2364.59,50,manual_review
31,75746.38,729,181168.13,1,5.0,6622.73,81,approved
56,71351.32,811,181169.75,0,22.9,5783.31,100,approved
48,46797.94,391,113879.67,2,19.9,4026.11,10,approved
65,115393.36,733,260765.71,3,26.9,9157.55,76,approved
32,62901.04,390,159855.03,0,5.5,5342.47,29,approved
23,34309.68,694,86056.05,1,1.4,2872.42,81,approved
60,108281.76,740,346748.63,2,30.8,9367.79,77,approved
26,66005.99,562,126121.52,0,2.8,5281.08,36,manual_review
25,44034.34,821,253320.49,3,5.8,3601.71,87,approved
28,30178.78,612,47965.39,1,5.1,2606.34,57,approved
45,69516.51,779,192452.02,4,15.1,5610.45,86,approved
38,176506.45,760,835889.47,1,12.2,14298.67,100,approved
31,70722.49,712,124748.12,4,7.1,5954.63,34,approved
35,48402.35,310,96679.86,0,8.9,3845.1,4,manual_review
61,164146.9,687,608415.58,2,33.4,13359.16,68,approved
44,157040.57,732,534184.74,0,4.8,13123.17,68,approved
46,126717.41,590,403307.91,3,20.4,10338.86,55,approved
33,69401.64,809,409742.32,4,9.6,6056.47,66,approved
46,142231.59,712,391020.0,0,13.6,12367.17,87,approved
62,163063.48,807,863997.54,1,25.6,13394.12,100,approved
32,75013.29,715,196412.19,3,12.9,6195.56,71,approved
35,58303.5,805,181026.39,1,13.7,5062.07,89,approved
44,70628.9,576,212193.79,0,23.6,5916.23,51,manual_review
36,73473.28,416,182405.16,0,9.4,5841.33,27,approved
54,54844.2,621,113144.88,0,8.6,4757.73,48,approved
40,84292.92,719,306030.2,0,5.0,7118.81,68,approved
30,122832.73,728,343187.47,3,6.2,10147.63,70,approved
25,53131.32,690,150810.95,3,4.2,4374.74,66,approved
25,37970.46,769,152149.85,2,4.0,3109.73,82,manual_review
51,177253.41,770,905246.58,2,19.8,14990.64,73,approved
31,84576.38,832,371394.54,1,11.7,7082.37,99,approved
28,61829.28,687,196032.93,2,7.7,5409.86,55,approved
55,127260.02,802,297911.23,1,6.5,10132.27,70,approved
55,167203.64,747,530168.83,1,23.7,13387.93,88,approved
26,31385.67,608,43699.66,2,5.7,2647.09,66,approved
23,37062.68,695,91855.77,1,2.8,3159.29,81,approved
39,54738.32,623,81104.59,1,15.6,4537.34,62,approved
54,55539.65,791,172961.42,1,20.2,4499.94,77,approved
43,167318.51,737,696980.8,0,16.7,14578.95,91,approved
58,96299.55,747,284686.42,1,21.1,8249.0,79,approved
55,194141.51,827,539427.15,1,20.6,15930.83,94,approved
22,30197.21,606,36227.32,3,2.9,2532.79,39,manual_review
39,65562.97,845,136591.78,2,19.4,5382.39,98,approved
40,47393.32,773,72905.12,4,13.9,3849.97,57,approved
32,73332.42,818,131527.37,4,6.4,6332.25,79,approved
47,47667.32,741,218386.74,1,17.9,4047.37,77,approved
37,30635.52,707,91108.34,3,10.5,2516.68,75,approved
41,65032.84,373,94315.34,2,14.4,5625.57,2,approved
46,119152.35,680,196422.35,1,21.2,9717.92,75,approved
32,26894.24,789,91824.22,2,4.2,2153.6,93,approved
23,38306.09,727,67893.63,0,2.7,3053.74,75,manual_review
45,89588.89,756,204453.57,2,13.3,7723.26,80,approved
51,68284.83,683,198837.62,0,23.9,5465.97,83,approved
37,50501.57,752,211443.81,2,10.2,4312.64,87,approved
51,135700.35,684,387150.74,2,25.1,11540.62,70,approved
55,167897.06,805,310964.42,1,23.3,14105.75,88,approved
32,51341.48,694,156708.53,3,5.4,4133.01,67,approved
45,117011.47,723,257983.73,1,17.3,9956.96,91,approved
51,149506.53,675,254357.18,2,13.5,12220.05,59,approved
63,84844.62,742,158833.4,2,22.7,6828.67,95,approved
23,56579.72,728,203870.24,4,4.6,4530.31,72,manual_review
36,170931.2,819,641676.7,2,11.9,14525.82,100,approved
23,29691.8,681,84749.93,4,3.2,2540.18,55,approved
42,193218.62,796,578983.16,0,19.5,16496.72,99,approved
26,53695.86,803,106023.67,1,8.0,4386.9,100,approved
33,32425.5,326,39118.18,0,11.4,2729.02,11,rejected
41,183210.04,812,447371.98,2,17.1,14595.26,80,approved
46,100448.51,746,410350.66,1,27.5,8456.57,84,approved
55,132489.08,709,375002.36,1,28.2,10519.26,67,approved
35,72334.27,718,314444.49,3,6.4,6020.88,87,approved
39,131910.52,792,284201.89,2,21.0,11241.87,96,approved
32,33230.11,737,113540.36,1,13.7,2883.19,85,approved
39,53492.68,837,93570.91,1,12.0,4440.58,100,approved
41,121976.39,772,254746.28,3,17.3,10531.51,69,approved
48,161216.98,835,523846.84,3,7.7,13590.62,94,approved
62,75553.63,660,334601.43,1,21.1,6213.26,63,approved
25,31069.17,782,87406.77,2,4.3,2562.91,100,manual_review
55,184845.71,709,670162.32,0,17.4,15615.27,59,approved
34,190736.15,734,350187.12,3,11.0,15395.94,70,approved
43,97510.4,791,434094.12,1,19.1,8364.12,85,approved
26,32181.61,834,58241.07,0,5.2,2764.52,96,approved
26,46979.4,820,174188.86,2,7.2,3751.06,100,approved
30,145262.08,834,433473.77,2,6.3,11755.14,99,approved
22,37562.8,693,103081.18,0,2.7,3222.33,75,manual_review
30,80188.17,787,271809.66,0,12.0,6731.2,65,approved
47,67982.05,692,168081.35,1,29.0,5434.91,80,approved
38,47223.63,728,86426.12,1,15.6,3845.37,62,approved
26,38091.64,689,54651.45,0,6.5,3271.8,78,approved
65,125827.71,710,324260.76,1,30.5,10365.53,70,approved
60,64995.36,762,223723.27,1,21.5,5540.13,75,approved
57,134469.89,767,628740.54,1,16.8,11217.51,85,approved
47,182049.56,748,502850.85,2,6.4,14557.3,100,approved
29,28731.69,606,69629.3,3,6.0,2337.18,40,approved
63,114185.37,772,240857.72,4,21.8,9262.92,100,approved
47,77663.75,563,168037.49,3,7.4,6749.26,49,approved
49,76518.41,719,104207.32,2,11.1,6312.8,88,approved
46,102143.06,779,228185.12,0,10.9,8502.03,79,approved
28,32219.5,694,62359.58,3,4.1,2567.39,79,approved
58,113932.72,821,208544.11,4,24.2,9214.04,99,approved
27,30193.8,727,64004.93,1,2.5,2479.8,85,approved
45,149624.0,670,520921.05,4,13.7,13067.31,48,approved
52,85625.66,736,409442.49,1,19.9,7350.86,85,approved
59,162510.65,691,672428.31,0,16.4,13047.69,66,approved
39,45469.8,814,88938.37,3,18.4,3702.88,86,approved
31,50365.87,725,95456.82,2,13.0,4271.68,64,approved
48,64441.54,656,304575.5,0,19.8,5491.6,77,approved
60,85572.99,766,352047.65,3,24.5,7209.65,73,approved
29,80392.48,594,146325.14,0,6.3,6904.57,55,approved
38,57263.51,819,218589.15,0,13.2,4760.83,100,approved
41,67601.08,747,134804.34,1,15.3,5590.34,75,approved
42,49014.57,761,197503.95,4,12.8,4277.99,72,manual_review
