age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
28,26714.84,718,42414.44,1,4.3,2244.33,91,manual_review
63,80718.23,790,500342.39,4,22.0,6494.43,77,approved
55,47084.92,806,141896.39,2,21.0,3939.91,99,approved
54,71615.34,687,258146.96,0,20.4,6192.79,52,approved
27,40492.99,788,185298.5,0,4.5,3295.2,90,approved
51,63881.26,596,128464.67,0,28.4,5527.28,65,approved
58,116418.44,692,570123.51,0,36.1,9794.88,66,approved
56,169306.33,800,474430.65,3,30.3,13803.74,87,approved
59,87222.19,599,330667.22,3,18.9,7277.4,38,manual_review
54,133974.33,780,264784.06,3,30.4,10715.6,67,approved
29,46959.89,697,138309.7,0,6.5,4019.1,89,manual_review
61,140026.63,690,146889.02,1,36.4,11523.28,82,approved
23,70861.82,732,192162.78,2,3.0,5980.29,85,approved
55,46507.47,711,66608.54,2,19.6,3748.26,92,approved
40,52207.29,763,279103.05,1,9.7,4153.86,88,manual_review
58,49116.37,725,182971.14,2,40.0,4049.43,66,approved
51,120033.43,765,214817.84,2,21.2,9848.69,82,approved
44,70612.99,768,162462.72,1,21.1,5866.51,87,approved
33,80287.68,709,122675.33,3,5.3,6520.29,64,approved
30,145565.02,589,209937.14,3,4.0,12644.91,47,approved
23,60092.82,737,138279.22,1,2.3,5194.09,79,approved
51,136391.01,731,521376.72,1,22.3,11417.36,75,approved
26,49732.19,680,247383.53,4,4.5,3963.06,42,manual_review
51,118916.78,715,309876.33,1,25.6,9576.71,84,approved
55,58763.13,819,181548.28,0,22.6,4976.96,95,approved
60,71669.71,775,243564.24,1,32.3,5686.11,100,approved
36,67953.54,695,279926.29,1,8.1,5430.67,74,approved
43,106910.51,650,360724.3,3,25.0,9338.27,66,approved
33,121937.63,666,476676.14,1,9.0,9784.46,63,manual_review
49,116594.81,745,147845.73,1,22.7,9467.23,71,approved
57,190454.89,741,551215.15,2,33.3,15683.15,80,approved
64,137265.76,728,337613.09,2,21.9,11464.54,71,approved
27,44606.62,611,133942.18,2,3.2,3608.32,69,manual_review
40,28366.22,768,81192.67,1,14.6,2346.6,73,approved
26,26346.73,609,61624.93,0,7.1,2263.1,56,manual_review
45,150966.45,778,303847.78,1,20.5,12231.68,71,approved
64,69451.52,745,275249.3,2,40.0,5717.8,76,approved
55,94356.95,841,340397.01,1,23.9,7842.16,88,approved
60,175200.79,759,573244.79,5,20.4,14042.02,66,approved
61,107352.8,845,506106.38,3,29.9,9009.07,69,approved
29,29845.92,580,36175.24,2,6.2,2471.79,59,manual_review
57,139392.04,683,478001.69,1,28.9,11065.44,58,approved
46,47265.38,586,49518.31,1,15.3,3917.67,56,approved
62,184978.18,701,696613.13,2,26.3,15715.1,70,approved
28,71664.94,735,118557.47,5,6.2,5751.27,84,approved
63,51729.49,787,254466.14,1,24.8,4207.89,99,approved
35,57656.7,773,152108.85,3,8.3,4857.81,75,approved
49,199644.08,746,324152.86,2,21.0,17171.92,75,approved
37,83102.18,778,161524.66,2,11.0,7123.53,78,approved
32,31547.91,699,98868.87,2,9.0,2615.13,71,manual_review
25,33679.63,581,47102.54,1,6.1,2715.99,52,manual_review
30,73356.64,776,330554.04,5,8.7,6095.27,90,approved
45,196352.86,827,984620.47,2,27.0,16222.71,100,approved
39,196647.41,682,762505.46,1,11.1,16931.17,56,approved
28,35789.59,843,164254.82,1,7.9,3063.75,100,approved
49,100752.76,687,175856.07,0,22.3,8052.46,54,approved
62,54652.3,761,99904.17,2,34.0,4741.46,90,approved
54,53232.57,728,80562.45,2,18.6,4472.66,100,approved
40,76885.26,652,175491.17,0,13.8,6321.21,68,approved
62,80749.78,717,205766.87,1,17.8,6678.58,83,approved
53,72568.97,842,276065.49,2,14.6,6073.92,100,approved
31,68270.96,812,313833.6,2,11.0,5454.16,88,approved
32,84743.51,824,232498.88,0,4.5,6744.17,100,approved
29,41378.6,849,72477.74,1,6.7,3391.77,92,approved
38,81155.2,724,346536.54,0,15.9,6632.65,70,approved
26,56316.64,656,121870.61,3,2.6,4587.55,56,approved
40,95008.56,844,234437.94,5,15.0,7556.8,91,approved
47,84835.18,742,189497.63,0,20.6,6770.22,74,approved
34,65847.03,795,210019.39,1,4.3,5489.31,88,approved
35,99355.53,783,518760.46,3,12.4,7929.78,95,approved
30,60715.59,765,261222.35,1,5.7,4808.69,82,approved
58,76133.09,779,332204.32,0,22.0,6573.95,83,approved
52,87391.46,713,376009.98,3,21.8,7634.09,71,approved
54,196556.19,724,309709.57,4,15.9,16527.71,60,approved
57,60012.5,626,83037.04,0,25.6,4803.04,74,approved
26,65955.64,634,116659.49,1,2.5,5375.88,60,approved
38,77477.81,814,177856.07,0,15.8,6486.89,89,approved
39,79417.05,837,224090.94,1,19.2,6677.72,100,approved
28,34120.79,612,102885.8,1,8.1,2798.49,49,manual_review
53,167108.77,734,321813.55,1,30.3,13363.76,91,approved
36,46703.25,670,126973.56,0,13.9,3757.59,68,approved
64,158102.0,793,675119.25,0,18.3,12549.75,85,approved
26,25482.75,390,94360.2,0,5.4,2213.66,19,manual_review
35,42473.18,778,110926.79,3,8.3,3703.81,60,approved
39,130245.33,678,265409.67,0,10.8,10402.02,63,approved
55,108262.03,651,194950.54,0,28.4,8951.37,55,approved
48,79076.93,818,174353.07,0,14.3,6793.92,89,approved
64,79523.71,778,180613.98,2,17.8,6689.81,96,approved
65,83044.65,824,399341.18,2,14.8,6955.69,94,approved
23,81498.29,776,282691.14,2,1.8,6483.48,96,approved
49,171452.52,832,715815.13,1,13.5,14233.74,100,approved
29,71433.17,695,228839.78,0,8.0,5880.68,82,approved
24,40067.33,836,157865.25,0,3.2,3348.01,99,approved
34,42884.99,719,76532.9,4,9.1,3557.18,93,approved
27,32527.53,402,48744.09,0,5.3,2595.42,15,manual_review
24,40915.46,774,123207.63,1,4.3,3406.72,83,approved
54,114770.04,843,369488.94,5,29.5,9579.03,98,approved
55,181621.47,599,310284.31,3,21.8,15652.63,51,approved
48,65729.87,787,312210.13,2,24.8,5389.25,94,approved
24,68329.19,543,193135.31,2,3.5,5909.17,40,approved
41,39339.25,341,128762.72,0,7.4,3256.95,10,rejected
45,164627.41,713,468502.89,0,11.4,13360.96,73,approved
46,61710.07,772,226877.03,1,10.4,5110.78,86,approved
54,132027.71,846,318476.46,4,32.7,11345.58,73,approved
31,33724.8,838,106263.21,0,11.2,2796.4,100,approved
64,76839.57,635,200500.46,2,27.5,6600.26,62,approved
62,139830.61,735,363340.16,0,15.6,11331.57,80,approved
47,167187.54,835,920464.5,2,14.9,14100.29,98,manual_review
61,151877.07,748,368159.15,1,24.2,12106.45,86,approved
64,175058.85,671,257877.02,1,25.0,14105.03,72,approved
38,77260.7,697,366723.99,1,9.7,6323.32,77,approved
31,55770.01,776,189909.13,1,6.1,4570.03,80,approved
55,162510.43,705,258698.11,2,22.6,13114.48,82,approved
22,25613.05,665,40614.92,0,1.8,2197.19,81,manual_review
50,47906.92,689,225316.13,4,17.1,3978.88,61,approved
43,191514.43,788,356704.77,1,10.6,15678.76,80,approved
28,38568.55,516,65958.7,0,5.5,3277.65,48,approved
54,160759.47,847,386013.96,1,19.8,13033.01,94,approved
52,193618.54,732,493549.73,0,23.7,16175.28,82,approved
40,35119.72,742,149776.69,1,9.8,3003.38,78,approved
45,110519.46,774,416727.1,3,25.6,9571.98,70,approved
55,50678.23,651,158788.25,2,32.0,4285.04,60,manual_review
36,46757.42,832,200635.08,2,5.9,3969.2,96,approved
39,64978.07,664,95971.77,1,18.9,5277.49,68,approved
65,180603.15,748,855542.73,2,26.5,15361.5,67,approved
54,161470.03,694,642974.67,0,28.0,12977.6,70,approved
50,174045.36,794,606418.1,2,15.1,14908.33,78,approved
35,75575.74,834,306171.48,1,12.6,6260.96,85,approved
43,37113.84,839,86876.7,2,14.3,3106.31,99,approved
48,124913.28,612,236532.18,1,21.0,10739.65,65,approved
25,32176.1,648,39911.14,2,5.6,2768.11,73,approved
53,194040.2,754,981545.16,0,30.1,16482.24,76,approved
52,185609.74,683,431762.74,4,20.1,14899.68,63,approved
35,74907.5,704,249151.05,3,13.1,6001.56,72,approved
60,185725.77,797,545819.86,1,15.6,15335.71,100,approved
54,60664.21,731,103695.84,4,26.8,5061.17,57,approved
53,61780.07,754,225554.68,1,31.1,4908.49,61,approved
33,30608.88,314,67600.89,0,7.2,2621.16,6,manual_review
24,28317.12,595,63871.4,3,3.5,2420.61,27,manual_review
63,58845.81,753,147982.59,1,23.5,4753.2,68,approved
45,68061.35,688,96711.62,3,16.8,5899.88,68,approved
50,99069.47,758,610355.24,1,30.7,8471.75,91,approved
42,82953.7,748,235649.73,4,16.4,6582.13,91,approved
46,98438.7,748,381446.8,1,7.9,7848.53,67,approved
29,49579.08,723,126246.32,1,3.6,4268.36,82,approved
31,171621.24,810,322473.53,1,9.5,14510.09,96,approved
60,112223.54,709,192273.86,1,19.4,9623.23,94,approved
50,151722.01,816,634128.92,4,29.1,12580.55,92,approved
33,38675.22,779,190383.08,2,10.2,3325.5,81,approved
43,83181.51,809,206004.1,2,15.1,6827.71,82,approved
29,68270.46,682,209849.0,2,4.6,5742.89,63,approved
51,104313.98,811,330530.86,2,28.8,8632.2,94,approved
63,92606.39,750,318651.66,1,30.9,7436.14,77,approved
25,37126.12,718,56824.51,2,3.1,3105.48,78,manual_review
60,196255.21,786,769792.07,2,28.9,15733.88,80,approved
46,58271.95,626,236890.9,4,22.8,4702.16,55,approved
38,65306.89,644,183866.04,3,12.0,5415.9,74,approved
33,137476.1,819,493251.61,1,10.3,11786.49,95,approved
45,70185.77,675,337480.3,0,14.8,5864.23,61,approved
46,122288.91,817,292679.95,1,19.1,9973.51,79,approved
26,43000.58,400,53814.17,0,6.7,3703.37,19,manual_review
42,83546.46,721,104679.99,1,10.1,7184.0,92,approved
35,83791.9,727,237317.23,1,13.4,6780.71,90,approved
25,32338.39,602,70219.44,1,6.8,2696.32,45,manual_review
65,192798.92,729,403596.77,1,18.4,16627.01,96,approved
34,37192.96,620,68368.8,1,6.4,3111.25,61,approved
43,29596.12,623,60047.38,0,14.5,2366.01,55,approved
56,77445.89,780,335485.64,2,15.7,6379.47,87,approved
54,50669.87,740,76865.68,2,27.8,4097.97,74,approved
51,165652.12,781,305847.99,0,19.3,13303.61,93,approved
31,43869.41,689,125047.05,0,9.6,3790.81,69,approved
27,42535.65,693,182310.4,4,4.3,3402.72,56,manual_review
58,162402.25,774,433776.71,3,7.8,13398.84,84,approved
39,56785.69,837,127939.53,2,13.8,4722.81,97,approved
65,82066.78,755,560695.49,2,18.4,6665.27,69,approved
59,103985.07,741,303763.72,4,22.4,8958.36,80,approved
64,190478.91,830,1160557.98,2,24.8,15329.94,97,approved
25,30800.01,752,107408.07,0,4.4,2496.02,84,manual_review
37,88207.5,789,356967.71,1,11.5,7346.16,86,approved
40,70678.85,525,181188.9,1,16.1,6169.22,31,manual_review
33,77406.24,675,164634.65,0,15.0,6250.76,66,approved
31,73888.86,617,143837.88,2,10.0,6351.95,59,approved
53,59790.18,711,81895.83,1,13.3,4753.68,63,approved
30,55998.88,820,152935.1,0,9.3,4895.27,100,approved
51,117054.1,699,475922.51,2,16.8,9593.27,79,approved
27,26615.43,721,109285.42,3,8.4,2279.52,53,manual_review
48,79205.05,434,200051.36,1,12.8,6307.02,7,manual_review
45,94378.59,713,251300.52,1,22.7,8243.9,78,approved
64,160147.3,759,455110.54,2,9.6,13068.68,72,approved
32,122762.47,716,243579.08,5,11.1,10337.85,85,approved
52,68280.1,749,282948.87,4,16.6,5598.58,67,approved
23,60918.65,709,223394.02,4,1.9,4853.13,35,approved
41,36336.49,792,111416.17,1,13.0,3013.23,92,approved
50,178428.35,761,380467.56,1,19.3,15263.27,87,approved
51,72864.12,752,228589.64,0,20.9,6315.22,93,approved
61,61545.05,727,93271.82,1,20.1,5042.77,82,approved
43,182082.4,663,415375.8,1,6.7,14970.54,71,approved
35,58507.9,707,149038.15,2,16.3,4696.88,76,approved
56,69776.3,711,276762.88,3,26.0,5982.65,60,approved
28,31323.65,389,54356.76,3,5.6,2497.8,15,rejected
40,180374.25,686,734610.02,3,19.0,15131.88,55,approved
47,155102.61,592,181935.14,0,9.6,13453.09,63,approved
52,195863.24,769,835432.47,1,20.9,16685.6,98,approved
41,186374.43,759,549131.48,2,21.6,15797.6,71,approved
48,140126.95,673,385504.72,1,13.4,11355.79,59,approved
62,82897.1,699,349817.76,1,31.1,7047.28,62,approved
55,168887.69,689,703010.22,0,17.6,14080.61,71,approved
45,80885.51,766,212125.78,2,17.1,6449.5,85,approved
65,95337.92,677,316134.68,0,12.5,8060.88,82,approved
35,70491.79,609,136721.81,3,9.4,5908.59,56,approved
25,34057.96,719,118877.86,1,5.9,2952.12,59,approved
43,197231.98,797,757570.18,1,3.3,15646.56,83,approved
52,124079.4,844,305933.23,2,19.9,10407.9,98,approved
62,68507.95,656,126984.32,1,24.5,5984.67,68,approved
45,136608.78,711,488910.87,1,21.2,11248.79,49,approved
64,51433.25,638,146686.47,1,28.7,4235.63,65,manual_review
59,171348.57,832,527272.86,0,23.3,13789.29,100,approved
60,108995.57,767,383299.14,4,13.0,9195.62,68,approved
27,38109.89,833,155479.39,2,3.2,3164.21,100,approved
61,111530.69,767,284075.96,2,18.2,9662.44,86,approved
46,177899.85,733,268663.11,1,17.4,14580.97,75,approved
62,178267.79,840,927151.32,1,18.6,15211.77,73,approved
35,48239.09,812,203345.11,3,4.0,3857.96,92,approved
34,72925.21,737,300913.32,2,12.5,6018.27,70,approved
62,171483.59,671,821642.65,0,16.5,13827.73,52,approved
34,52050.48,829,236638.59,1,14.3,4495.81,100,approved
57,99884.6,770,166871.71,0,29.9,8615.39,76,approved
61,112338.7,730,153159.6,2,27.4,9307.56,69,approved
43,57289.41,713,110470.95,1,19.7,4548.89,72,approved
59,150510.72,754,456908.78,0,26.3,11990.36,77,approved
48,73886.07,438,128124.13,0,17.6,6265.6,14,manual_review
28,31966.16,674,60861.81,4,8.0,2781.86,70,approved
42,47449.62,686,171369.53,2,14.3,3873.71,64,approved
61,72707.87,603,77487.68,2,3.5,5881.04,64,approved
36,185198.44,635,287476.27,1,13.8,16188.72,51,approved
65,81354.5,827,314816.19,1,19.4,6755.86,100,approved
28,33290.91,674,99180.57,3,3.2,2684.22,43,manual_review
30,64382.41,664,136423.84,1,8.0,5225.45,57,approved
47,77030.28,668,247510.81,4,11.9,6651.29,77,approved
41,38841.88,597,105943.58,3,11.2,3283.08,40,approved
63,49821.42,803,78538.73,1,14.9,4261.57,94,approved
32,144721.83,788,477685.31,2,12.1,12326.16,75,approved
35,61352.87,824,224400.73,5,13.5,5170.71,73,approved
65,39625.62,654,105411.76,2,1.2,3461.68,58,manual_review
22,44085.53,780,122016.63,0,2.5,3830.12,83,approved
30,28852.58,491,76312.36,0,7.3,2520.1,46,approved
50,84709.57,757,365855.36,0,20.0,7304.76,98,approved
35,41552.59,813,166163.99,0,9.1,3435.14,86,approved
40,131036.93,835,595050.45,1,12.0,10773.46,90,approved
44,86941.53,773,140545.98,0,8.6,7344.41,93,approved
61,191061.02,836,514253.42,4,38.2,16577.35,85,approved
58,147425.7,788,673958.42,1,24.6,11867.65,89,approved
51,153472.48,767,747190.1,2,28.3,12963.5,92,approved
42,77649.56,711,251900.96,1,17.1,6425.24,71,approved
23,40252.39,760,160044.38,2,1.7,3296.02,93,approved
53,78160.26,790,190926.44,1,21.5,6465.59,100,approved
59,182702.96,705,351014.74,3,26.3,15204.05,88,approved
40,69741.67,775,129588.61,4,17.3,5812.53,68,approved
32,25127.12,663,73818.84,1,8.2,2189.2,71,approved
53,123979.9,757,345249.15,3,11.9,10154.84,57,approved
28,30235.64,613,58960.74,2,4.7,2558.78,61,approved
44,36805.63,709,127921.65,1,8.9,3059.05,91,approved
29,80578.85,584,329930.42,1,7.4,6415.15,59,approved
57,95630.72,836,425476.3,0,20.6,7995.75,98,approved
43,82418.07,804,212964.56,1,18.4,6579.34,64,approved
29,32058.52,317,108106.67,2,9.0,2665.08,0,rejected
31,31450.73,738,98202.8,3,8.8,2611.89,66,approved
52,165241.42,804,810197.32,0,30.3,13753.11,91,approved
57,74641.64,831,401778.07,2,26.6,6413.95,100,approved
22,43220.93,791,169496.22,3,3.0,3505.47,84,approved
25,38676.37,684,83198.17,0,6.0,3143.61,63,approved
31,76959.23,488,156189.02,0,10.0,6724.41,25,approved
61,90264.09,832,138300.25,1,28.5,7615.19,88,approved
48,81788.56,824,329065.99,4,17.0,6790.51,96,approved
36,76567.19,715,343754.89,3,7.3,6671.78,57,approved
22,32355.76,663,120997.35,1,4.0,2820.04,68,approved
58,139989.04,759,360089.53,5,20.7,12058.54,71,approved
38,25781.23,621,70324.52,0,6.8,2200.84,33,approved
37,168260.53,841,751816.19,0,18.5,14172.72,100,approved
25,65976.43,847,154496.21,1,5.0,5754.28,100,approved
51,195204.31,816,709383.23,2,6.7,16560.09,85,approved
33,42738.4,733,174112.6,2,10.9,3519.02,70,approved
65,101107.52,845,503853.6,0,27.8,8106.72,92,approved
45,48606.03,612,76661.49,1,8.7,4107.73,65,manual_review
40,68639.53,743,158857.75,5,14.3,6003.63,60,approved
55,73310.32,758,220438.5,2,37.0,6374.49,75,approved
31,70080.2,697,268092.65,1,5.6,6036.67,89,approved
44,157963.61,753,697969.81,0,15.6,13416.52,81,manual_review
28,46881.4,725,182114.14,0,3.9,4022.98,62,approved
50,193631.69,709,681184.67,1,17.6,16170.56,77,approved
51,179548.06,798,456411.84,3,27.1,14762.0,72,approved
39,40333.84,719,196564.75,3,8.8,3359.22,57,approved
45,125768.67,757,558369.47,1,15.2,10292.58,68,approved
37,58545.26,599,135308.35,2,15.0,4662.86,48,approved
55,75311.95,627,221504.28,0,19.8,6443.43,56,approved
24,35983.29,767,197822.67,3,5.0,2948.64,86,manual_review
44,30900.69,823,138309.24,3,11.7,2549.42,82,approved
25,72970.52,667,193167.63,1,3.9,5891.47,63,approved
55,68207.61,773,172203.16,3,24.9,5769.11,70,approved
42,80789.11,764,343399.86,2,13.0,6793.41,66,approved
35,60051.9,614,47093.56,4,13.8,4919.71,54,approved
37,31286.16,706,67679.12,4,10.0,2575.86,54,approved
55,197205.08,726,545115.16,2,18.8,15933.6,76,approved
44,117479.44,761,595995.8,1,17.3,9639.48,94,approved
28,26834.79,726,72280.77,3,6.1,2204.07,59,approved
54,93559.18,744,161370.12,0,18.6,7890.04,91,approved
61,149302.12,719,380337.22,1,26.9,12741.5,74,approved
41,79283.74,717,130406.44,0,6.9,6776.09,82,approved
50,53767.18,682,124398.53,2,25.0,4371.87,55,approved
28,36834.95,344,51287.51,1,7.6,3131.99,0,rejected
36,191035.26,849,990141.53,0,16.5,16033.64,96,approved
54,185583.96,820,797186.42,1,29.3,15486.43,93,approved
52,82904.22,726,291842.18,0,25.5,6753.82,79,approved
51,159161.91,792,343353.96,2,11.7,13870.1,88,approved
64,152197.82,698,334700.87,0,14.8,12906.61,62,approved
51,161991.62,797,650493.23,2,15.1,14016.88,93,approved
48,159513.74,701,780063.76,2,13.8,13924.09,64,approved
58,51181.92,767,109430.26,2,31.2,4161.09,77,approved
36,47841.12,800,106535.27,4,13.5,4080.29,92,approved
31,35608.68,735,87707.25,3,0.9,2944.24,68,approved
27,82816.89,766,351575.14,0,5.6,6603.08,82,approved
23,66871.98,771,210775.88,1,3.8,5408.88,98,approved
52,62131.18,710,244228.49,1,16.2,4952.92,85,manual_review
39,49984.18,720,217348.78,3,8.6,4341.63,69,manual_review
58,132241.82,823,703846.03,3,22.6,11304.09,76,approved
58,121178.55,703,161021.22,0,15.3,10109.68,63,approved
27,29131.57,605,100466.33,1,2.9,2491.0,53,approved
47,67630.35,718,184932.85,2,15.8,5684.83,71,approved
33,85072.42,761,338141.34,3,11.0,6758.51,86,approved
29,40612.25,793,59175.34,4,3.9,3245.79,66,approved
60,75869.81,820,466590.43,2,24.7,6068.51,100,approved
26,33639.32,696,121715.93,0,2.7,2705.08,72,approved
46,117802.1,608,113349.22,3,19.4,10280.13,60,approved
56,45728.83,673,77329.63,1,21.1,3876.87,63,approved
55,180673.56,642,316560.65,1,23.8,15503.26,56,approved
23,33925.58,573,50394.34,1,3.0,2735.72,57,approved
64,152944.43,781,431397.77,4,13.9,12412.11,82,approved
37,52968.73,779,264763.98,2,8.0,4572.81,89,approved
28,34342.24,666,77225.14,4,5.1,2941.76,56,approved
24,40811.46,788,138433.96,0,4.0,3552.33,96,approved
63,63856.41,675,164499.92,0,36.4,5302.68,60,approved
28,74624.08,636,70439.27,3,7.9,6122.99,65,approved
49,61474.18,718,239988.76,3,11.5,4989.54,63,approved
26,31689.25,411,42032.05,0,6.7,2531.58,31,approved
47,129233.31,792,462209.38,5,17.3,10454.45,59,approved
48,72227.96,821,433502.98,0,19.1,5973.09,94,approved
62,136067.57,758,571698.83,1,14.9,10948.6,81,approved
49,99382.59,709,266535.71,2,16.9,7883.32,67,approved
45,65674.76,842,197132.96,2,10.8,5527.13,100,approved
41,60553.48,769,321043.93,0,5.5,4979.32,81,approved
35,79629.14,828,274169.0,0,7.4,6556.15,95,approved
55,187943.45,800,425368.35,2,28.1,15068.51,81,approved
54,113714.72,824,359486.65,1,20.9,9890.63,92,approved
57,103326.8,747,174300.52,1,13.9,8677.85,55,approved
34,59384.33,370,113087.7,2,10.4,4829.59,11,rejected
26,77296.67,632,146883.18,1,5.9,6153.77,41,approved
23,37019.0,756,77633.07,2,3.4,3054.49,75,approved
45,157307.06,820,593306.94,2,15.5,12638.74,100,approved
63,125644.9,694,404371.91,0,14.5,10176.7,68,approved
52,48174.54,828,76235.98,3,15.8,4197.25,96,approved
53,191812.53,834,866561.12,1,23.9,16233.35,100,approved
24,25042.39,740,99275.93,1,3.0,1989.43,66,approved
59,49336.81,832,143590.73,1,23.8,4171.11,93,approved
64,111782.95,848,315623.66,1,26.8,9689.09,100,approved
53,173336.36,816,491244.67,3,12.8,14065.16,99,approved
62,133096.98,732,295864.37,3,23.5,11149.54,71,approved
50,72285.3,758,390776.21,0,24.3,5943.37,70,approved
24,30114.94,639,91269.94,1,4.4,2634.32,60,manual_review
40,83809.31,745,260505.71,2,18.2,7309.77,87,approved
63,53636.07,505,85672.03,1,28.9,4286.75,25,approved
50,69364.16,709,140698.89,1,12.8,5821.98,70,approved
26,45146.12,682,147360.6,2,2.8,3864.14,63,manual_review
39,46321.31,801,208030.48,2,11.2,3690.9,89,approved
27,33955.31,733,93331.12,2,2.1,2765.84,72,approved
39,60163.88,774,260013.73,3,15.5,5032.42,81,approved
56,173362.58,747,796651.47,2,29.4,14325.59,78,approved
29,80458.13,812,436326.53,0,6.6,6835.85,88,approved
42,63865.68,832,264451.43,2,11.1,5503.28,76,approved
52,79775.92,698,218419.02,1,10.9,6770.42,68,approved
45,174591.94,692,543917.2,0,19.0,14595.79,62,manual_review
54,114814.47,793,290751.22,1,22.8,9155.66,93,approved
